,Etext Number,Keyword,Snippet,Title,Authors,LoCC,Bookshelves,Subjects,rights,Published Year,Normalised Authors,Author Gender,Author Nationality,Author Birth,Author Death,Author Info Source,Author Info Found,Number of books by author
376,1182,opium,"many times thought before, of cutting adrift from the entire clique, but there was no return of that sincere emotional desire to reform which she had experienced on the day that Monte Irvin had taken her hand, in blind trust, and had asked her to be his wife. Had she analyzed, or been capable of analyzing, her intentions with regard to the future, she would have learned that daily they inclined more and more towards compromise. The drug habit was sapping will and weakening morale, insidiously, imperceptibly. She was caught in a current of that “sacred river” seen in an opium -trance by Coleridge, and which ran— “Through caverns measureless to man Down to a sunless sea.” Pyne’s big car was at the stage-door on the fateful Saturday night, for Rita had brought her dressing-case to the theatre, and having called for Kilfane and Mollie Gretna they were to proceed direct to Limehouse. Rita, as she entered the car, noticed that Juan Mareno, Sir Lucien’s man, and not the chauffeur with whom she was acquainted, sat at the wheel. As they drove off: “Why is Mareno driving tonight, Lucy?” she asked. Sir Lucien glanced aside at her. “He is in my",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
377,1182,opium,"back of the house, furnished comfortably but in execrably bad taste. A cheerful fire was burning in the grate, the flue of which had been ingeniously diverted by Sin Sin Wa so that the smoke issued from a chimney of the adjoining premises. On the mantelshelf, which was garishly draped, were a number of photographs of Mrs. Sin in Spanish dancing costume. Pyne seated himself in an armchair and lighted a cigarette. Except for the ticking of a clock the room was silent as a padded cell. Upon a little Moorish table beside a deep, low settee lay a complete opium -smoking outfit. Lolling back in the chair and crossing his legs, Sir Lucien became lost in abstraction, and he was thus seated when, some ten minutes later, Mrs. Sin came in. “Ah!” she said, her harsh voice softened to a whisper. “I wondered. So you wait to smoke with me?” Pyne slowly turned his head, staring at her as she stood in the doorway, one hand resting on her hip and her shapely figure boldly outlined by the kimono. “No,” he replied. “I don’t want to smoke. Are they all provided for?” Mrs. Sin shook her head. “Not Cy,” she",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
378,1182,opium,"hip and her shapely figure boldly outlined by the kimono. “No,” he replied. “I don’t want to smoke. Are they all provided for?” Mrs. Sin shook her head. “Not Cy,” she said. “Two pipes are nothing to him. He will need two more—perhaps three. But you are not going to smoke?” “Not tonight, Lola.” She frowned, and was about to speak, when: “Lola, my dear,” came a distant, querulous murmur. “Give me another pipe.” Sin tossed her head, turned, and went out again. Sir Lucien lighted another cigarette. When finally the woman came back, Cyrus Kilfane had presumably attained the opium -smoker’s paradise, for Lola closed the door and seated herself upon the arm of Sir Lucien’s chair. She bent down, resting her dusky cheek against his. “You smoke with me?” she whispered coaxingly. “No, Lola, not tonight,” he said, patting her jewel-laden hand and looking aside into the dark eyes which were watching him intently. Mrs. Sin became silent for a few moments. “Something has changed in you,” she said at last. “You are different—lately.” “Indeed!” drawled Sir Lucien. “Possibly you are right. Others have said the same thing.” “You have lots of money now. Your investments have been good.",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
379,1182,opium,"Besides, Monte Irvin is a good fellow.” Gradually, as he spoke, the rigid arms relaxed and the lithe body ceased to quiver. Finally, Lola sank back against his shoulder, sighing. “I don’t believe you,” she whispered. “You are telling me lies. But you have always told me lies; one more does not matter, I suppose. How strong you are. You have hurt my wrists. You will smoke with me now?” For a moment Pyne hesitated, then: “Very well,” he said. “Go and lie down. I will roast the _chandu_.” CHAPTER XVIII. THE DREAM OF SIN SIN WA For a habitual opium -smoker to abstain when the fumes of _chandu_ actually reach his nostrils is a feat of will-power difficult adequately to appraise. An ordinary tobacco smoker cannot remain for long among those who are enjoying the fragrant weed without catching the infection and beginning to smoke also. Twice to redouble the lure of my lady Nicotine would be but loosely to estimate the seductiveness of the Spirit of the Poppy; yet Sir Lucien Pyne smoked one pipe with Mrs. Sin, and perceiving her to be already in a state of dreamy abstraction, loaded a second, but in his own case with",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
380,1182,opium,"was that rare type of character whose possessor remains master of his vices. Following the fourth pipe—Pyne, after the second, had ceased to trouble to repeat his feat of legerdemain, “The sleep” claimed Mrs. Sin. Her languorous eyes closed, and her face assumed that rapt expression of Buddha-like beatitude which Rita had observed at Kilfane’s flat. According to some scientific works on the subject, sleep is not invariably induced in the case of Europeans by the use of _chandu_. Loosely, this is true. But this type of European never becomes an habitué; the habitué always sleeps. That dream-world to which opium alone holds the key becomes the real world “for the delights of which the smoker gladly resigns all mundane interests.” The exiled Chinaman returns again to the sampan of his boyhood, floating joyously on the waters of some willow-lined canal; the Malay hears once more the mystic whispering in the mangrove swamps, or scents the fragrance of nutmeg and cinnamon in the far-off golden Chersonese. Mrs. Sin doubtless lived anew the triumphs of earlier days in Buenos Ayres, when she had been La Belle Lola, the greatly beloved, and before she had met and married Sin Sin Wa. _Chandu_ gives",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
381,1182,opium,"of earlier days in Buenos Ayres, when she had been La Belle Lola, the greatly beloved, and before she had met and married Sin Sin Wa. _Chandu_ gives much, but claims all, and he who would open the poppy-gates must close the door of ambition and bid farewell to manhood. Sir Lucien stood looking at the woman, and although one pipe had affected him but slightly, his imagination momentarily ran riot and a pageant of his life swept before him, so that his jaw grew hard and grim and he clenched his hands convulsively. An unbroken stillness prevailed in the opium -house of Sin Sin Wa. Recovering from his fit of abstraction, Pyne, casting a final keen glance at the sleeper, walked out of the room. He looked along the carpeted corridor in the direction of the cubicles, paused, and then opened the heavy door masking the recess behind the cupboard. Next opening the false back of the cupboard, he passed through to the lumber-room beyond, and partly closed the second door. He descended the stair and went along the passage; but ere he reached the door of the room on the ground floor: “Hello! hello! Sin Sin! Sin Sin Wa!”",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
382,1182,opium,"admitted two constables. The raven, remaining perched upon his shoulder, shrieked, “Smartest leg in Buenos Ayres,” and, fully awakened, rattled invisible castanets. The police strode into the stuffy little room without ceremony, a pair of burly fellows, fresh-complexioned, and genial as men are wont to be who have reached a welcome resting-place on a damp and cheerless night. They stood by the stove, warming their hands; and one of them stooped, took up the little poker, and stirred the embers to a brighter glow. “Been havin’ a pipe, Sin?” he asked, winking at his companion. “I can smell something like opium !” “No smokee opium,” murmured Sin Sin Wa complacently. “Smokee Woodbine.” “Ho, ho!” laughed the other constable. “I _don’t_ think.” “You likee tly one piecee pipee one time?” inquired the Chinaman. “Gotchee fliend makee smokee.” The man who had poked the fire slapped his companion on the back. “Now’s your chance, Jim!” he cried. “You always said you’d like to have a cut at it.” “H’m!” muttered the other. “A ‘double’ o’ that fifteen over-proof Jamaica of yours, Sin, would hit me in a tender spot tonight.” “Lum?” murmured Sin Sin blandly. “No hate got.” He resumed his seat on",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
383,1182,opium,"can be. Your father was neither a ship’s carpenter nor a shopkeeper. This I know. Your age I do not know and cannot guess, but you are no longer young. You covet wealth. For what purpose, Sin Sin Wa?” Standing behind the Chinaman, Sir Lucien’s dark face, since he made no effort to hide his feelings, revealed the fact that he attached to this seemingly abstract discussion a greater importance than his tone of voice might have led one to suppose. Sin Sin Wa remained silent for some time, then: “Most honorable sir,” he replied, “when I have smoked the opium , before my eyes—for in dreams I have two—a certain picture arises. It is that of a farm in the province of Ho-Nan. Beyond the farm stretch paddy-fields as far as one can see. Men and women and boys and girls move about the farm, happy in their labors, and far, far away dwell the mountain gods, who send the great Yellow River sweeping down through the valleys where the poppy is in bloom. It is to possess that farm, most honorable sir, and those paddy-fields that I covet wealth.” “And in spite of the opium which you consume, you",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
384,1182,opium,"“when I have smoked the opium, before my eyes—for in dreams I have two—a certain picture arises. It is that of a farm in the province of Ho-Nan. Beyond the farm stretch paddy-fields as far as one can see. Men and women and boys and girls move about the farm, happy in their labors, and far, far away dwell the mountain gods, who send the great Yellow River sweeping down through the valleys where the poppy is in bloom. It is to possess that farm, most honorable sir, and those paddy-fields that I covet wealth.” “And in spite of the opium which you consume, you have never lost sight of this ideal?” “Never.” “But—your wife?” Sin Sin Wa performed a curious shrugging movement, peculiarly racial. “A man may not always have the same wife,” he replied cryptically. “The honorable wife who now attends to my requirements, laboring unselfishly in my miserable house and scorning the love of other men as she has always done—and as an honorable and upright woman is expected to do—may one day be gathered to her ancestors. A man never knows. Or she may leave me. I am not a good husband. It may be that some",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
385,1182,opium,"Ho-Nan, most honorable sir,” he answered, “and it is this: ‘He who has tasted the poppy-cup has nothing to ask of love.’ She will cook for me, this little one, and stroke my brow when I am weary, and light my pipe. My eye will rest upon her with pleasure. It is all I ask.” There came a soft rapping on the outer door—three raps, a pause, and then two raps. The raven opened his beady eye. “Sin Sin Wa,” he croaked, “number one p’lice chop, lo!” Sin Sin Wa glanced aside at Sir Lucien. “The traffic. A consignment of opium ,” he said. “Sam Tûk calls.” Sir Lucien consulted his watch, and: “I should like to go with you, Sin Sin Wa,” he said. “Would it be safe to leave the house—with the upper door unlocked?” Sin Sin Wa glanced at him again. “All are sleeping, most honorable sir?” “All.” “I will lock the room above and the outer door. It is safe.” He raised a yellow hand, and the raven stepped sedately from his shoulder on to his wrist. “Come, Tling-a-Ling,” crooned Sin Sin Wa, “you go to bed, my little black friend, and one day you, too, shall",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
386,1182,opium,"Sin Wa. “Gotchee no use for tin-tack. Gotchee no use for glue.” “Bran!” roared the man, his glance and pose very menacing. “Tin-tacks and glue! Who the flamin’ ’ell ever tried to sell _you_ glue?” “Me only wantchee lemindee you,” said Sin Sin Wa. “No pidgin.” “George” glared for a moment, breathing heavily; then he stooped and resumed his task, Sin Sin Wa and Sir Lucien watching him in silence. A sound of lapping water was faintly audible. Opening the canvas wrappings, the man began to take out and place upon the counter a number of reddish balls of “leaf” opium , varying in weight from about eight ounces to a pound or more. “H’m!” murmured Sin Sin Wa. “Smyrna stuff.” From a pocket of his pea-jacket he drew a long bodkin, and taking up one of the largest balls he thrust the bodkin in and then withdrew it, the steel stained a coffee color. Sin Sin Wa smelled and tasted the substance adhering to the bodkin, weighed the ball reflectively in his yellow palm, and then set it aside. He took up a second, whereupon: “’Alf a mo’, guvnor!” cried the seaman furiously. “D’you think I’m going to wait ’ere",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
387,1182,opium,"He directed a glance of his beady eye upon the man. “Bloody liar,” he murmured sweetly. “Lobber.” “Who’s a robber?” shouted George, his face flushing darkly, and apparently not resenting the earlier innuendo; “Who’s a robber?” “One sarcee Smyrna feller packee stuff so fashion,” murmured Sin Sin Wa. “Thief-feller lobbee poor sailorman.” George jerked his peaked cap from his head, revealing a tangle of unkempt red hair. He scratched his skull with savage vigor. “Blimey!” he said pathetically. “’Ere’s a go! I been done brown, guv’nor.” “Lough luck,” murmured Sin Sin Wa, and resumed his examination of the cakes of opium . The man watched him now in silence, only broken by exclamations of “Blimey” and “Flaming hell” when more shot was discovered. The tests concluded: “Gotchee some more?” asked Sin Sin Wa. From the canvas wrapping George took out and tossed on the counter a square packet wrapped in grease-paper. “H’m,” murmured Sin Sin Wa, “Patna. Where you catchee?” “Off of a lascar,” growled the man. The cake of Indian opium was submitted to the same careful scrutiny as that which the balls of Turkish had already undergone, but the Patna opium proved to be unadulterated. Reaching over the counter",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
388,1182,opium,"skull with savage vigor. “Blimey!” he said pathetically. “’Ere’s a go! I been done brown, guv’nor.” “Lough luck,” murmured Sin Sin Wa, and resumed his examination of the cakes of opium. The man watched him now in silence, only broken by exclamations of “Blimey” and “Flaming hell” when more shot was discovered. The tests concluded: “Gotchee some more?” asked Sin Sin Wa. From the canvas wrapping George took out and tossed on the counter a square packet wrapped in grease-paper. “H’m,” murmured Sin Sin Wa, “Patna. Where you catchee?” “Off of a lascar,” growled the man. The cake of Indian opium was submitted to the same careful scrutiny as that which the balls of Turkish had already undergone, but the Patna opium proved to be unadulterated. Reaching over the counter Sin Sin Wa produced a pair of scales, and, watched keenly by George, weighed the leaf and then the cake. “Ten-six Smyrna; one ’leben Patna,” muttered Sin Sin Wa. “You catchee eighty jimmies.” “Eh?” roared George. “Eighty quid! Eighty quid! Flamin’ blind o’ Riley! D’you think I’m up the pole? Eighty quid? You’re barmy!” “Eighty-ten,” murmured Sin Sin Wa. “Eighty jimmies opium; ten bob lead.” “I give more’n that for it!”",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
389,1182,opium,"a lascar,” growled the man. The cake of Indian opium was submitted to the same careful scrutiny as that which the balls of Turkish had already undergone, but the Patna opium proved to be unadulterated. Reaching over the counter Sin Sin Wa produced a pair of scales, and, watched keenly by George, weighed the leaf and then the cake. “Ten-six Smyrna; one ’leben Patna,” muttered Sin Sin Wa. “You catchee eighty jimmies.” “Eh?” roared George. “Eighty quid! Eighty quid! Flamin’ blind o’ Riley! D’you think I’m up the pole? Eighty quid? You’re barmy!” “Eighty-ten,” murmured Sin Sin Wa. “Eighty jimmies opium ; ten bob lead.” “I give more’n that for it!” cried the seaman. “An’ I damn near hit a police boat comin’ in, too!” Sir Lucien spoke a few words rapidly in Chinese. Sin Sin Wa performed his curious oriental shrug, and taking a fat leather wallet from his hip-pocket, counted out the sum of eighty-five pounds upon the counter. “You catchee eighty-five,” he murmured. “Too muchee price.” The man grabbed the money and pocketed it without a word of acknowledgment. He turned and strode along the room, his heavy, iron-clamped boots ringing on the paved floor. “Fetch a grim,",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
390,1182,opium,"adventurer. Smiling his mirthless, eternal smile, Sin Sin Wa placed the newly purchased stock upon a shelf immediately behind Sam Tûk; and Sam Tûk exhibited the first evidence of animation which had escaped him throughout the progress of the “deal.” He slowly nodded his hairless head. CHAPTER XX. KAZMAH’S METHODS Rita Dresden married Monte Irvin in the spring and bade farewell to the stage. The goal long held in view was attained at last. But another farewell which at one time she had contemplated eagerly no longer appeared desirable or even possible. To cocamania had been added a tolerance for opium , and at the last _chandu_ party given by Cyrus Kilfane she had learned that she could smoke nearly as much opium as the American habitué. The altered attitude of Sir Lucien surprised and annoyed her. He, who had first introduced her to the spirit of the coca leaf and to the goddess of the poppy, seemed suddenly to have determined to convince her of the folly of these communions. He only succeeded in losing her confidence. She twice visited the “House of a Hundred Raptures” with Mollie Gretna, and once with Mollie and Kilfane, unknown to Sir Lucien. Urgent",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
391,1182,opium,"need was imperative. Nevertheless, she endeavored to find another drug dealer, and after a time was again successful. At a certain supper club she was introduced to a suave little man, quite palpably an uninterned alien, who smilingly offered to provide her with any drug to be found in the British Pharmacopeia, at most moderate charges. With this little German-Jew villain she made a pact, reflecting that, provided that his wares were of good quality, she had triumphed over Kazmah. The craving for _chandu_ seized her sometimes and refused to be exorcised by morphia, laudanum, or any other form of opium ; but she had not dared to spend a night at the “House of a Hundred Raptures” since her marriage. Her new German friend volunteered to supply the necessary gum, outfit, and to provide an apartment where she might safely indulge in smoking. She declined—at first. But finally, on Mollie Gretna’s return from France, where she had been acting as a nurse, Rita and Mollie accepted the suave alien’s invitation to spend an evening in his private opium divan. Many thousands of careers were wrecked by the war, and to the war and the consequent absence of her husband Rita",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
392,1182,opium,"her increasing subjection to drugs. She was in a particularly gay humor, as the supplies from Kazmah had been regular, and she laughingly fenced with him when he reminded her of her declared intention to reform when her husband should return. “You are really as bad as Margaret,” she declared. “There is nothing the matter with me. You talk of ‘curing’ me as though I were ill. Physician, heal thyself.” The sardonic smile momentarily showed upon Pyne’s face, and: “I know when and where to pull up, Rita,” he said. “A woman never knows this. If I were deprived of opium tomorrow I could get along without it.” “I have given up opium,” replied Rita. “It’s too much trouble, and the last time Mollie and I went—” She paused, glancing quickly at Sir Lucien. “Go on,” he said grimly. “I know you have been to Sin Sin Wa’s. What happened the last time?” “Well,” continued Rita hurriedly, “Monte seemed to be vaguely suspicious. Besides, Mrs. Sin charged me most preposterously. I really cannot afford it, Lucy.” “I am glad you cannot. But what I was about to say was this: suppose _you_ were to be deprived, not of _chandu_, but of",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
393,1182,opium,"Kazmah was still away. “This evening he tell me that he see your friend if he come, my lady.” As if the Fates sought to test her endurance to the utmost, Quentin Gray called shortly afterwards and invited her to dine with him and go to a theatre that evening. For five age-long seconds Rita hesitated. If no plan offered itself by nightfall she knew that her last scruple would be conquered. “After all,” whispered a voice within her brain, “Quentin is a man. Even if I took him to Kazmah’s and he was in some way induced to try opium , or even cocaine, he would probably never become addicted to drug-taking. But I should have done my part—” “Very well, Quentin,” she heard herself saying aloud. “Will you call for me?” But when he had gone Rita sat for more than half an hour, quite still, her hands clenched and her face a tragic mask. (Gunn, of Spinker’s Agency, reported telephonically to Monte Irvin in the City that the Hon. Quentin Gray had called and had remained about twenty-five minutes; that he had proceeded to the Prince’s Restaurant, and from there to Mudie’s, where he had booked a box",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
394,1182,opium,"made a note on the block. “Sin Sin _Wa_, and he has a pet raven, you say, who talks?” “Who positively talks like some horrid old woman!” cried Mollie. “He has only one eye.” “The raven?” “The raven, yes—and also the Chinaman.” “What!” “Oh! it’s a nightmare to behold them together!” declared Mollie, clasping her hands and bending forward. She was gaining courage, and now looked almost boldly into the fierce eyes of the Chief Inspector. “Describe the house,” he said succinctly. “Take your time and use your own words.” Thereupon Mollie launched into a description of Sin Sin Wa’s opium -house. Kerry, his eyes fixed upon her face, listened silently. Then: “These little rooms are really next door?” he asked. “I suppose so, Inspector. We always went through the back of a cupboard!” “Can you give me names of others who used this place?” “Well”—Mollie hesitated—“poor Rita, of course and Sir Lucien. Then, Cyrus Kilfane used to go.” “Kilfane? The American actor?” “Yes.” “H’m. He’s back in America, Sir Lucien is dead, and Mrs. Irvin is missing. Nobody else?” Mollie shook her head. “Who first took you there?” “Cyrus Kilfane.” “Not Sir Lucien?” “Oh, no. But both of them had",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
395,1182,opium,"you give me names of others who used this place?” “Well”—Mollie hesitated—“poor Rita, of course and Sir Lucien. Then, Cyrus Kilfane used to go.” “Kilfane? The American actor?” “Yes.” “H’m. He’s back in America, Sir Lucien is dead, and Mrs. Irvin is missing. Nobody else?” Mollie shook her head. “Who first took you there?” “Cyrus Kilfane.” “Not Sir Lucien?” “Oh, no. But both of them had been before.” “What was Kazmah’s connection with Mrs. Sin and her husband?” “I have no idea, Inspector. Kazmah used to supply cocaine and veronal and trional and heroin, but those who wanted to smoke opium he sent to Mrs. Sin.” “What! he gave them her address?” “No, no! He gave her _their_ address.” “I see. She called?” “Yes. Oh, Inspector”—Mollie bent farther forward—“I can see in your eyes that you think I am fabulously wicked! Shall I be arrested?” Kerry coughed drily and stood up. “Probably not, miss. But you may be required to give evidence.” “Oh, actually?” cried Mollie, also standing up and approaching nearer. “Yes. Shall you object?” Mollie looked into his eyes. “Not if I can be of the slightest assistance to _you_, Inspector.” A theory to explain why this social butterfly",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
396,1182,opium,"Wa!” The flat note of a police whistle followed. “Sin Sin is at home,” declared Bryce. “That’s the raven.” “Does he take the thing about with him, then?” “I don’t think so. But he puts it in a cupboard when he goes out, and it never talks unless it can see a light.” Bolts were unfastened and the door was opened. Out through the moving curtain of fog shone the red glow from a stove. A grotesque silhouette appeared outlined upon the dim redness. “You wantchee me?” crooned Sin Sin Wa. “I do!” rapped Kerry. “I’ve called to look for opium .” He stepped past the Chinaman into the dimly lighted room. As he did so, the cause of an apparent deformity which had characterized the outline of Sin Sin Wa became apparent. From his left shoulder the raven partly arose, moving his big wings, and: “Smartest leg!” it shrieked in Kerry’s ear and rattled imaginary castanets. The Chief Inspector started, involuntarily. “Damn the thing!” he muttered. “Come in, Bryce, and shut the door. What’s this?” On a tea-chest set beside the glowing stove, the little door of which was open, stood a highly polished squat wooden image, gilded and colored",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
397,1182,opium,"upon the smiling countenance of Detective-Sergeant Coombes. “If that smile gets any worse,” he said irritably, “they’ll have to move your ears back. Anything to report?” “Sin Sin Wa went to bed an hour ago.” “Any visitors?” “No.” “Has he been out?” “No.” “Got the ladder?” “Yes.” “All quiet in the neighborhood?” “All quiet.” “Good.” The street in which this conversation took place was one running roughly parallel with that in which the house of Sin Sin Wa was situated. A detailed search of the Chinaman’s premises had failed to bring to light any scrap of evidence to show that opium had ever been smoked there. Of the door described by Mollie Gretna, and said to communicate with the adjoining establishment, not a trace could be found. But the fact that such a door had existed did not rest solely upon Mollie’s testimony. From one of the “beat-ups” interviewed that day, Kerry had succeeded in extracting confirmatory evidence. Inquiries conducted in the neighborhood of Poplar had brought to light the fact that four of the houses in this particular street, including that occupied by Sin Sin Wa and that adjoining it, belonged to a certain Mr. Jacobs, said to reside abroad.",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
398,1182,opium,"He tossed the jemmy up to Coombes, and Coombes succeeded in catching it. Then Kerry raised the glass-less sash of the window and stepped into a little room, which he surveyed by the light of his electric torch. It was filthy and littered with rubbish, but showed no sign of having been occupied for a long time. The ceiling was nearly black, and so were the walls. He went out into a narrow passage similar to that in the house of Sin Sin Wa and leading to a stair. Walking quietly, he began to ascend. Mollie Gretna’s description of the opium -house had been most detailed and lurid, and he was prepared for some extravagant scene. He found three bare, dirty rooms, having all the windows boarded up. “Hell!” he said succinctly. Resting his torch upon a dust-coated ledge of the room, which presumably was situated in the front of the house, he deposited a cud of chewing-gum in the empty grate and lovingly selected a fresh piece from the packet which he always carried. Once more chewing he returned to the narrow passage, which he knew must be that in which the secret doorway had opened. It was uncarpeted and",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
399,1182,opium,"haven’t—” “For Irvin’s sake I hope not, Chief Inspector. There are two very curious points in the case—apart from the mystery which surrounds the man Kazmah: the fact that Mareno, palpably an accomplice, stayed to face the music, and the fact that Sin Sin Wa likewise has made no effort to escape. Do you see what it means? They are covering the big man—Kazmah. Once he and Mrs. Irvin are out of the way, we can prove nothing against Mareno and Sin Sin Wa! And the most we could do for Mrs. Sin would be to convict her of selling opium .” “To do even that we should have to take a witness to court,” said Kerry gloomily; “and all the satisfaction we’d get would be to see her charged ten pounds!” Silence fell between them again. It was that kind of sympathetic silence which is only possible where harmony exists; and, indeed, of all the things strange and bizarre which characterized the inquiry, this sudden amity between Kerry and Seton Pasha was not the least remarkable. It represented the fruit of a mutual respect. There was something about the lean, unshaven face of Seton Pasha, and something, too, in his",Dope,"Rohmer, Sax",PR,Crime Fiction; Browsing: Crime/Mystery; Browsing: Fiction,Detective and mystery stories ; Drug traffic -- Fiction ; PR,Public domain in the USA.,1919,Sax Rohmer,male,English,1883.0,1959.0,Wikipedia,True,13
