,Book_ID,Keyword,Full_Context
34,145,opium,"him from seeing the one probability to be, that Raffles recovered would be just the same man as before, with his strength as a tormentor renewed, obliging him to drag away his wife to spend her years apart from her friends and native place, carrying an alienating suspicion against him in her heart. He had sat an hour and a half in this conflict by the firelight only, when a sudden thought made him rise and light the bed-candle, which he had brought down with him. The thought was, that he had not told Mrs. Abel when the doses of opium must cease. He took hold of the candlestick, but stood motionless for a long while. She might already have given him more than Lydgate had prescribed. But it was excusable in him, that he should forget part of an order, in his present wearied condition. He walked up-stairs, candle in hand, not knowing whether he should straightway enter his own room and go to bed, or turn to the patient’s room and rectify his omission. He paused in the passage, with his face turned towards Raffles’s room, and he could hear him moaning and murmuring. He was not asleep, then."
35,145,opium,"towards Raffles’s room, and he could hear him moaning and murmuring. He was not asleep, then. Who could know that Lydgate’s prescription would not be better disobeyed than followed, since there was still no sleep? He turned into his own room. Before he had quite undressed, Mrs. Abel rapped at the door; he opened it an inch, so that he could hear her speak low. “If you please, sir, should I have no brandy nor nothing to give the poor creetur? He feels sinking away, and nothing else will he swaller—and but little strength in it, if he did—only the opium . And he says more and more he’s sinking down through the earth.” To her surprise, Mr. Bulstrode did not answer. A struggle was going on within him. “I think he must die for want o’ support, if he goes on in that way. When I nursed my poor master, Mr. Robisson, I had to give him port-wine and brandy constant, and a big glass at a time,” added Mrs. Abel, with a touch of remonstrance in her tone. But again Mr. Bulstrode did not answer immediately, and she continued, “It’s not a time to spare when people are at"
36,145,opium,"cheerfulness in his tone. “He’s gone very deep, sir,” said Mrs. Abel. “He went off gradual between three and four o’clock. Would you please to go and look at him? I thought it no harm to leave him. My man’s gone afield, and the little girl’s seeing to the kettles.” Bulstrode went up. At a glance he knew that Raffles was not in the sleep which brings revival, but in the sleep which streams deeper and deeper into the gulf of death. He looked round the room and saw a bottle with some brandy in it, and the almost empty opium phial. He put the phial out of sight, and carried the brandy-bottle down-stairs with him, locking it again in the wine-cooler. While breakfasting he considered whether he should ride to Middlemarch at once, or wait for Lydgate’s arrival. He decided to wait, and told Mrs. Abel that she might go about her work—he could watch in the bed-chamber. As he sat there and beheld the enemy of his peace going irrevocably into silence, he felt more at rest than he had done for many months. His conscience was soothed by the enfolding wing of secrecy, which seemed just then like"
37,145,opium,"more thorough utterance of what had gone on in his mind—entering fully into the fact that his treatment of the patient was opposed to the dominant practice, into his doubts at the last, his ideal of medical duty, and his uneasy consciousness that the acceptance of the money had made some difference in his private inclination and professional behavior, though not in his fulfilment of any publicly recognized obligation. “It has come to my knowledge since,” he added, “that Hawley sent some one to examine the housekeeper at Stone Court, and she said that she gave the patient all the opium in the phial I left, as well as a good deal of brandy. But that would not have been opposed to ordinary prescriptions, even of first-rate men. The suspicions against me had no hold there: they are grounded on the knowledge that I took money, that Bulstrode had strong motives for wishing the man to die, and that he gave me the money as a bribe to concur in some malpractices or other against the patient—that in any case I accepted a bribe to hold my tongue. They are just the suspicions that cling the most obstinately, because they lie"
38,145,anodyne,"that all this effect on her nervous system, which evidently involved some new turning towards himself, was due to the excitement of the new impressions which that visit had raised. CHAPTER LXXIX. “Now, I saw in my dream, that just as they had ended their talk, they drew nigh to a very miry slough, that was in the midst of the plain; and they, being heedless, did both fall suddenly into the bog. The name of the slough was Despond.”—BUNYAN. When Rosamond was quiet, and Lydgate had left her, hoping that she might soon sleep under the effect of an anodyne , he went into the drawing-room to fetch a book which he had left there, meaning to spend the evening in his work-room, and he saw on the table Dorothea’s letter addressed to him. He had not ventured to ask Rosamond if Mrs. Casaubon had called, but the reading of this letter assured him of the fact, for Dorothea mentioned that it was to be carried by herself. When Will Ladislaw came in a little later Lydgate met him with a surprise which made it clear that he had not been told of the earlier visit, and Will could not"
39,45,anodyne,"and with this she fairly fled to the gable chamber, where she cast herself on the bed and wept as one who refuses to be comforted. Presently a light step sounded on the stairs and somebody entered the room. “Oh, Marilla,” sobbed Anne, without looking up, “I’m disgraced forever. I shall never be able to live this down. It will get out--things always do get out in Avonlea. Diana will ask me how my cake turned out and I shall have to tell her the truth. I shall always be pointed at as the girl who flavored a cake with anodyne liniment. Gil--the boys in school will never get over laughing at it. Oh, Marilla, if you have a spark of Christian pity don’t tell me that I must go down and wash the dishes after this. I’ll wash them when the minister and his wife are gone, but I cannot ever look Mrs. Allan in the face again. Perhaps she’ll think I tried to poison her. Mrs. Lynde says she knows an orphan girl who tried to poison her benefactor. But the liniment isn’t poisonous. It’s meant to be taken internally--although not in cakes. Won’t you tell Mrs. Allan so,"
40,119,paregoric,"Artist 1 Latinist TRANSPORTATION, ETC. 27 Porters 3 Coarse Washers and Ironers 44 Mules 1 Fine ditto 44 Muleteers 7 Cows 2 Milkers Total, 154 men, 51 animals. Grand Total, 205. RATIONS, ETC. APPARATUS 16 Cases Hams 25 Spring Mattresses 2 Barrels Flour 2 Hair ditto 22 Barrels Whiskey Bedding for same 1 Barrel Sugar 2 Mosquito-nets 1 Keg Lemons 29 Tents 2,000 Cigars Scientific Instruments 1 Barrel Pies 97 Ice-axes 1 Ton of Pemmican 5 Cases Dynamite 143 Pair Crutches 7 Cans Nitroglycerin 2 Barrels Arnica 22 40-foot Ladders 1 Bale of Lint 2 Miles of Rope 27 Kegs Paregoric 154 Umbrellas It was full four o'clock in the afternoon before my cavalcade was entirely ready. At that hour it began to move. In point of numbers and spectacular effect, it was the most imposing expedition that had ever marched from Zermatt. I commanded the chief guide to arrange the men and animals in single file, twelve feet apart, and lash them all together on a strong rope. He objected that the first two miles was a dead level, with plenty of room, and that the rope was never used except in very dangerous places. But I would not listen"
41,119,paregoric,"us for quite a siege--and did they suppose Zermatt would allow half a mile of men and mules to mysteriously disappear during any considerable time, right above their noses, and make no inquiries? No, Zermatt would send out searching-expeditions and we should be saved. This speech had a great effect. The men pitched the tents with some little show of cheerfulness, and we were snugly under cover when the night shut down. I now reaped the reward of my wisdom in providing one article which is not mentioned in any book of Alpine adventure but this. I refer to the paregoric . But for that beneficent drug, would have not one of those men slept a moment during that fearful night. But for that gentle persuader they must have tossed, unsoothed, the night through; for the whiskey was for me. Yes, they would have risen in the morning unfitted for their heavy task. As it was, everybody slept but my agent and me--only we and the barkeepers. I would not permit myself to sleep at such a time. I considered myself responsible for all those lives. I meant to be on hand and ready, in case of avalanches up there, but"
42,119,paregoric,"that a cow would naturally know more than a guide, he took her by the tail, and the result justified his judgment. She nibbled her leisurely way downhill till it was near milking-time, then she struck for home and towed him into Zermatt. CHAPTER XXXVIII [I Conquer the Gorner Grat] We went into camp on that wild spot to which that ram had brought us. The men were greatly fatigued. Their conviction that we were lost was forgotten in the cheer of a good supper, and before the reaction had a chance to set in, I loaded them up with paregoric and put them to bed. Next morning I was considering in my mind our desperate situation and trying to think of a remedy, when Harris came to me with a Baedeker map which showed conclusively that the mountain we were on was still in Switzerland--yes, every part of it was in Switzerland. So we were not lost, after all. This was an immense relief; it lifted the weight of two such mountains from my breast. I immediately had the news disseminated and the map was exhibited. The effect was wonderful. As soon as the men saw with their own eyes"
43,119,paregoric,"estimate of the elevation of the several localities above sea-level is pretty correct--for Baedeker. He only misses it about a hundred and eighty or ninety thousand feet. I found my arnica invaluable. My men were suffering excruciatingly, from the friction of sitting down so much. During two or three days, not one of them was able to do more than lie down or walk about; yet so effective was the arnica, that on the fourth all were able to sit up. I consider that, more than to anything else, I owe the success of our great undertaking to arnica and paregoric . My men are being restored to health and strength, my main perplexity, now, was how to get them down the mountain again. I was not willing to expose the brave fellows to the perils, fatigues, and hardships of that fearful route again if it could be helped. First I thought of balloons; but, of course, I had to give that idea up, for balloons were not procurable. I thought of several other expedients, but upon consideration discarded them, for cause. But at last I hit it. I was aware that the movement of glaciers is an established fact, for"
44,44,opium,"and scared you! Nothing to cry about. I’m the same old goods, only a little dented. Sit down on my coat there, and keep me company. I’ve got to lay still a bit.” Dr. Archie and Mr. Kronborg disappeared. Thea cast a timid glance after them, but she sat down resolutely and took Ray’s hand. “You ain’t scared now, are you?” he asked affectionately. “You were a regular brick to come, Thee. Did you get any breakfast?” “No, Ray, I’m not scared. Only I’m dreadful sorry you’re hurt, and I can’t help crying.” His broad, earnest face, languid from the opium and smiling with such simple happiness, reassured her. She drew nearer to him and lifted his hand to her knee. He looked at her with his clear, shallow blue eyes. How he loved everything about that face and head! How many nights in his cupola, looking up the track, he had seen that face in the darkness; through the sleet and snow, or in the soft blue air when the moonlight slept on the desert. “You needn’t bother to talk, Thee. The doctor’s medicine makes me sort of dopey. But it’s nice to have company. Kind of cozy, don’t you"
45,36,black smoke,"below the house were burning while I did this, and the palings up the road glowed red. While I was occupied in this way, one of the dismounted hussars came running up. He was going from house to house, warning people to leave. He was going on as I came out of my front door, lugging my treasures, done up in a tablecloth. I shouted after him: “What news?” He turned, stared, bawled something about “crawling out in a thing like a dish cover,” and ran on to the gate of the house at the crest. A sudden whirl of black smoke driving across the road hid him for a moment. I ran to my neighbour’s door and rapped to satisfy myself of what I already knew, that his wife had gone to London with him and had locked up their house. I went in again, according to my promise, to get my servant’s box, lugged it out, clapped it beside her on the tail of the dog cart, and then caught the reins and jumped up into the driver’s seat beside my wife. In another moment we were clear of the smoke and noise, and spanking down the opposite slope of"
46,36,black smoke,"her on the tail of the dog cart, and then caught the reins and jumped up into the driver’s seat beside my wife. In another moment we were clear of the smoke and noise, and spanking down the opposite slope of Maybury Hill towards Old Woking. In front was a quiet sunny landscape, a wheat field ahead on either side of the road, and the Maybury Inn with its swinging sign. I saw the doctor’s cart ahead of me. At the bottom of the hill I turned my head to look at the hillside I was leaving. Thick streamers of black smoke shot with threads of red fire were driving up into the still air, and throwing dark shadows upon the green treetops eastward. The smoke already extended far away to the east and west—to the Byfleet pine woods eastward, and to Woking on the west. The road was dotted with people running towards us. And very faint now, but very distinct through the hot, quiet air, one heard the whirr of a machine-gun that was presently stilled, and an intermittent cracking of rifles. Apparently the Martians were setting fire to everything within range of their Heat-Ray. I am not an expert"
47,36,black smoke,"smoke already extended far away to the east and west—to the Byfleet pine woods eastward, and to Woking on the west. The road was dotted with people running towards us. And very faint now, but very distinct through the hot, quiet air, one heard the whirr of a machine-gun that was presently stilled, and an intermittent cracking of rifles. Apparently the Martians were setting fire to everything within range of their Heat-Ray. I am not an expert driver, and I had immediately to turn my attention to the horse. When I looked back again the second hill had hidden the black smoke . I slashed the horse with the whip, and gave him a loose rein until Woking and Send lay between us and that quivering tumult. I overtook and passed the doctor between Woking and Send. X. IN THE STORM. Leatherhead is about twelve miles from Maybury Hill. The scent of hay was in the air through the lush meadows beyond Pyrford, and the hedges on either side were sweet and gay with multitudes of dog-roses. The heavy firing that had broken out while we were driving down Maybury Hill ceased as abruptly as it began, leaving the evening very peaceful"
48,36,black smoke,"grey, magnified by the mist. They had passed by me, and two were stooping over the frothing, tumultuous ruins of their comrade. The third and fourth stood beside him in the water, one perhaps two hundred yards from me, the other towards Laleham. The generators of the Heat-Rays waved high, and the hissing beams smote down this way and that. The air was full of sound, a deafening and confusing conflict of noises—the clangorous din of the Martians, the crash of falling houses, the thud of trees, fences, sheds flashing into flame, and the crackling and roaring of fire. Dense black smoke was leaping up to mingle with the steam from the river, and as the Heat-Ray went to and fro over Weybridge its impact was marked by flashes of incandescent white, that gave place at once to a smoky dance of lurid flames. The nearer houses still stood intact, awaiting their fate, shadowy, faint and pallid in the steam, with the fire behind them going to and fro. For a moment perhaps I stood there, breast-high in the almost boiling water, dumbfounded at my position, hopeless of escape. Through the reek I could see the people who had been with me"
49,36,black smoke,"questions, dressing hastily as the first breath of the coming storm of Fear blew through the streets. It was the dawn of the great panic. London, which had gone to bed on Sunday night oblivious and inert, was awakened, in the small hours of Monday morning, to a vivid sense of danger. Unable from his window to learn what was happening, my brother went down and out into the street, just as the sky between the parapets of the houses grew pink with the early dawn. The flying people on foot and in vehicles grew more numerous every moment. “ Black Smoke !” he heard people crying, and again “Black Smoke!” The contagion of such a unanimous fear was inevitable. As my brother hesitated on the door-step, he saw another newsvendor approaching, and got a paper forthwith. The man was running away with the rest, and selling his papers for a shilling each as he ran—a grotesque mingling of profit and panic. And from this paper my brother read that catastrophic dispatch of the Commander-in-Chief: “The Martians are able to discharge enormous clouds of a black and poisonous vapour by means of rockets. They have smothered our batteries, destroyed Richmond, Kingston, and"
50,36,black smoke,"the coming storm of Fear blew through the streets. It was the dawn of the great panic. London, which had gone to bed on Sunday night oblivious and inert, was awakened, in the small hours of Monday morning, to a vivid sense of danger. Unable from his window to learn what was happening, my brother went down and out into the street, just as the sky between the parapets of the houses grew pink with the early dawn. The flying people on foot and in vehicles grew more numerous every moment. “Black Smoke!” he heard people crying, and again “ Black Smoke !” The contagion of such a unanimous fear was inevitable. As my brother hesitated on the door-step, he saw another newsvendor approaching, and got a paper forthwith. The man was running away with the rest, and selling his papers for a shilling each as he ran—a grotesque mingling of profit and panic. And from this paper my brother read that catastrophic dispatch of the Commander-in-Chief: “The Martians are able to discharge enormous clouds of a black and poisonous vapour by means of rockets. They have smothered our batteries, destroyed Richmond, Kingston, and Wimbledon, and are advancing slowly towards London, destroying"
51,36,black smoke,"door-step, he saw another newsvendor approaching, and got a paper forthwith. The man was running away with the rest, and selling his papers for a shilling each as he ran—a grotesque mingling of profit and panic. And from this paper my brother read that catastrophic dispatch of the Commander-in-Chief: “The Martians are able to discharge enormous clouds of a black and poisonous vapour by means of rockets. They have smothered our batteries, destroyed Richmond, Kingston, and Wimbledon, and are advancing slowly towards London, destroying everything on the way. It is impossible to stop them. There is no safety from the Black Smoke but in instant flight.” That was all, but it was enough. The whole population of the great six-million city was stirring, slipping, running; presently it would be pouring _en masse_ northward. “Black Smoke!” the voices cried. “Fire!” The bells of the neighbouring church made a jangling tumult, a cart carelessly driven smashed, amid shrieks and curses, against the water trough up the street. Sickly yellow lights went to and fro in the houses, and some of the passing cabs flaunted unextinguished lamps. And overhead the dawn was growing brighter, clear and steady and calm. He heard footsteps running to and"
52,36,black smoke,"and panic. And from this paper my brother read that catastrophic dispatch of the Commander-in-Chief: “The Martians are able to discharge enormous clouds of a black and poisonous vapour by means of rockets. They have smothered our batteries, destroyed Richmond, Kingston, and Wimbledon, and are advancing slowly towards London, destroying everything on the way. It is impossible to stop them. There is no safety from the Black Smoke but in instant flight.” That was all, but it was enough. The whole population of the great six-million city was stirring, slipping, running; presently it would be pouring _en masse_ northward. “ Black Smoke !” the voices cried. “Fire!” The bells of the neighbouring church made a jangling tumult, a cart carelessly driven smashed, amid shrieks and curses, against the water trough up the street. Sickly yellow lights went to and fro in the houses, and some of the passing cabs flaunted unextinguished lamps. And overhead the dawn was growing brighter, clear and steady and calm. He heard footsteps running to and fro in the rooms, and up and down stairs behind him. His landlady came to the door, loosely wrapped in dressing gown and shawl; her husband followed, ejaculating. As my brother began"
53,36,black smoke,"last they formed a line from Hanwell to Coombe and Malden. All night through their destructive tubes advanced. Never once, after the Martian at St. George’s Hill was brought down, did they give the artillery the ghost of a chance against them. Wherever there was a possibility of guns being laid for them unseen, a fresh canister of the black vapour was discharged, and where the guns were openly displayed the Heat-Ray was brought to bear. By midnight the blazing trees along the slopes of Richmond Park and the glare of Kingston Hill threw their light upon a network of black smoke , blotting out the whole valley of the Thames and extending as far as the eye could reach. And through this two Martians slowly waded, and turned their hissing steam jets this way and that. They were sparing of the Heat-Ray that night, either because they had but a limited supply of material for its production or because they did not wish to destroy the country but only to crush and overawe the opposition they had aroused. In the latter aim they certainly succeeded. Sunday night was the end of the organised opposition to their movements. After that no body"
54,36,black smoke,"sun, made everything within twenty feet of the ground grey and indistinct and was perpetually renewed by the hurrying feet of a dense crowd of horses and of men and women on foot, and by the wheels of vehicles of every description. “Way!” my brother heard voices crying. “Make way!” It was like riding into the smoke of a fire to approach the meeting point of the lane and road; the crowd roared like a fire, and the dust was hot and pungent. And, indeed, a little way up the road a villa was burning and sending rolling masses of black smoke across the road to add to the confusion. Two men came past them. Then a dirty woman, carrying a heavy bundle and weeping. A lost retriever dog, with hanging tongue, circled dubiously round them, scared and wretched, and fled at my brother’s threat. So much as they could see of the road Londonward between the houses to the right was a tumultuous stream of dirty, hurrying people, pent in between the villas on either side; the black heads, the crowded forms, grew into distinctness as they rushed towards the corner, hurried past, and merged their individuality again in a receding"
55,36,black smoke,"country. They do not seem to have aimed at extermination so much as at complete demoralisation and the destruction of any opposition. They exploded any stores of powder they came upon, cut every telegraph, and wrecked the railways here and there. They were hamstringing mankind. They seemed in no hurry to extend the field of their operations, and did not come beyond the central part of London all that day. It is possible that a very considerable number of people in London stuck to their houses through Monday morning. Certain it is that many died at home suffocated by the Black Smoke . Until about midday the Pool of London was an astonishing scene. Steamboats and shipping of all sorts lay there, tempted by the enormous sums of money offered by fugitives, and it is said that many who swam out to these vessels were thrust off with boathooks and drowned. About one o’clock in the afternoon the thinning remnant of a cloud of the black vapour appeared between the arches of Blackfriars Bridge. At that the Pool became a scene of mad confusion, fighting, and collision, and for some time a multitude of boats and barges jammed in the northern arch"
56,36,black smoke,"from Southampton and Hamburg; and along the blue coast across the Blackwater my brother could make out dimly a dense swarm of boats chaffering with the people on the beach, a swarm which also extended up the Blackwater almost to Maldon. About a couple of miles out lay an ironclad, very low in the water, almost, to my brother’s perception, like a water-logged ship. This was the ram _Thunder Child_. It was the only warship in sight, but far away to the right over the smooth surface of the sea—for that day there was a dead calm—lay a serpent of black smoke to mark the next ironclads of the Channel Fleet, which hovered in an extended line, steam up and ready for action, across the Thames estuary during the course of the Martian conquest, vigilant and yet powerless to prevent it. At the sight of the sea, Mrs. Elphinstone, in spite of the assurances of her sister-in-law, gave way to panic. She had never been out of England before, she would rather die than trust herself friendless in a foreign country, and so forth. She seemed, poor woman, to imagine that the French and the Martians might prove very similar. She had"
57,36,black smoke,"crowded. He would probably have remained longer had it not been for the sound of guns that began about that hour in the south. As if in answer, the ironclad seaward fired a small gun and hoisted a string of flags. A jet of smoke sprang out of her funnels. Some of the passengers were of opinion that this firing came from Shoeburyness, until it was noticed that it was growing louder. At the same time, far away in the southeast the masts and upperworks of three ironclads rose one after the other out of the sea, beneath clouds of black smoke . But my brother’s attention speedily reverted to the distant firing in the south. He fancied he saw a column of smoke rising out of the distant grey haze. The little steamer was already flapping her way eastward of the big crescent of shipping, and the low Essex coast was growing blue and hazy, when a Martian appeared, small and faint in the remote distance, advancing along the muddy coast from the direction of Foulness. At that the captain on the bridge swore at the top of his voice with fear and anger at his own delay, and the paddles"
58,36,black smoke,"the enemy as she did. They did not know what to make of her. One shell, and they would have sent her to the bottom forthwith with the Heat-Ray. She was steaming at such a pace that in a minute she seemed halfway between the steamboat and the Martians—a diminishing black bulk against the receding horizontal expanse of the Essex coast. Suddenly the foremost Martian lowered his tube and discharged a canister of the black gas at the ironclad. It hit her larboard side and glanced off in an inky jet that rolled away to seaward, an unfolding torrent of Black Smoke , from which the ironclad drove clear. To the watchers from the steamer, low in the water and with the sun in their eyes, it seemed as though she were already among the Martians. They saw the gaunt figures separating and rising out of the water as they retreated shoreward, and one of them raised the camera-like generator of the Heat-Ray. He held it pointing obliquely downward, and a bank of steam sprang from the water at its touch. It must have driven through the iron of the ship’s side like a white-hot iron rod through paper. A flicker of"
59,36,black smoke,"in the western sky; something flat and broad, and very large, that swept round in a vast curve, grew smaller, sank slowly, and vanished again into the grey mystery of the night. And as it flew it rained down darkness upon the land. BOOK TWO THE EARTH UNDER THE MARTIANS. I. UNDER FOOT. In the first book I have wandered so much from my own adventures to tell of the experiences of my brother that all through the last two chapters I and the curate have been lurking in the empty house at Halliford whither we fled to escape the Black Smoke . There I will resume. We stopped there all Sunday night and all the next day—the day of the panic—in a little island of daylight, cut off by the Black Smoke from the rest of the world. We could do nothing but wait in aching inactivity during those two weary days. My mind was occupied by anxiety for my wife. I figured her at Leatherhead, terrified, in danger, mourning me already as a dead man. I paced the rooms and cried aloud when I thought of how I was cut off from her, of all that might happen to her"
60,36,black smoke,"the night. And as it flew it rained down darkness upon the land. BOOK TWO THE EARTH UNDER THE MARTIANS. I. UNDER FOOT. In the first book I have wandered so much from my own adventures to tell of the experiences of my brother that all through the last two chapters I and the curate have been lurking in the empty house at Halliford whither we fled to escape the Black Smoke. There I will resume. We stopped there all Sunday night and all the next day—the day of the panic—in a little island of daylight, cut off by the Black Smoke from the rest of the world. We could do nothing but wait in aching inactivity during those two weary days. My mind was occupied by anxiety for my wife. I figured her at Leatherhead, terrified, in danger, mourning me already as a dead man. I paced the rooms and cried aloud when I thought of how I was cut off from her, of all that might happen to her in my absence. My cousin I knew was brave enough for any emergency, but he was not the sort of man to realise danger quickly, to rise promptly. What was needed"
61,36,black smoke,"consolation was to believe that the Martians were moving Londonward and away from her. Such vague anxieties keep the mind sensitive and painful. I grew very weary and irritable with the curate’s perpetual ejaculations; I tired of the sight of his selfish despair. After some ineffectual remonstrance I kept away from him, staying in a room—evidently a children’s schoolroom—containing globes, forms, and copybooks. When he followed me thither, I went to a box room at the top of the house and, in order to be alone with my aching miseries, locked myself in. We were hopelessly hemmed in by the Black Smoke all that day and the morning of the next. There were signs of people in the next house on Sunday evening—a face at a window and moving lights, and later the slamming of a door. But I do not know who these people were, nor what became of them. We saw nothing of them next day. The Black Smoke drifted slowly riverward all through Monday morning, creeping nearer and nearer to us, driving at last along the roadway outside the house that hid us. A Martian came across the fields about midday, laying the stuff with a jet of superheated"
62,36,black smoke,"globes, forms, and copybooks. When he followed me thither, I went to a box room at the top of the house and, in order to be alone with my aching miseries, locked myself in. We were hopelessly hemmed in by the Black Smoke all that day and the morning of the next. There were signs of people in the next house on Sunday evening—a face at a window and moving lights, and later the slamming of a door. But I do not know who these people were, nor what became of them. We saw nothing of them next day. The Black Smoke drifted slowly riverward all through Monday morning, creeping nearer and nearer to us, driving at last along the roadway outside the house that hid us. A Martian came across the fields about midday, laying the stuff with a jet of superheated steam that hissed against the walls, smashed all the windows it touched, and scalded the curate’s hand as he fled out of the front room. When at last we crept across the sodden rooms and looked out again, the country northward was as though a black snowstorm had passed over it. Looking towards the river, we were astonished to"
63,36,black smoke,"stuff with a jet of superheated steam that hissed against the walls, smashed all the windows it touched, and scalded the curate’s hand as he fled out of the front room. When at last we crept across the sodden rooms and looked out again, the country northward was as though a black snowstorm had passed over it. Looking towards the river, we were astonished to see an unaccountable redness mingling with the black of the scorched meadows. For a time we did not see how this change affected our position, save that we were relieved of our fear of the Black Smoke . But later I perceived that we were no longer hemmed in, that now we might get away. So soon as I realised that the way of escape was open, my dream of action returned. But the curate was lethargic, unreasonable. “We are safe here,” he repeated; “safe here.” I resolved to leave him—would that I had! Wiser now for the artilleryman’s teaching, I sought out food and drink. I had found oil and rags for my burns, and I also took a hat and a flannel shirt that I found in one of the bedrooms. When it was clear"
64,36,black smoke,"read of the destruction of Pompeii. We got to Hampton Court without misadventure, our minds full of strange and unfamiliar appearances, and at Hampton Court our eyes were relieved to find a patch of green that had escaped the suffocating drift. We went through Bushey Park, with its deer going to and fro under the chestnuts, and some men and women hurrying in the distance towards Hampton, and so we came to Twickenham. These were the first people we saw. Away across the road the woods beyond Ham and Petersham were still afire. Twickenham was uninjured by either Heat-Ray or Black Smoke , and there were more people about here, though none could give us news. For the most part they were like ourselves, taking advantage of a lull to shift their quarters. I have an impression that many of the houses here were still occupied by scared inhabitants, too frightened even for flight. Here too the evidence of a hasty rout was abundant along the road. I remember most vividly three smashed bicycles in a heap, pounded into the road by the wheels of subsequent carts. We crossed Richmond Bridge about half past eight. We hurried across the exposed bridge, of"
65,36,black smoke,"these were—there was no time for scrutiny—and I put a more horrible interpretation on them than they deserved. Here again on the Surrey side were black dust that had once been smoke, and dead bodies—a heap near the approach to the station; but we had no glimpse of the Martians until we were some way towards Barnes. We saw in the blackened distance a group of three people running down a side street towards the river, but otherwise it seemed deserted. Up the hill Richmond town was burning briskly; outside the town of Richmond there was no trace of the Black Smoke . Then suddenly, as we approached Kew, came a number of people running, and the upperworks of a Martian fighting-machine loomed in sight over the housetops, not a hundred yards away from us. We stood aghast at our danger, and had the Martian looked down we must immediately have perished. We were so terrified that we dared not go on, but turned aside and hid in a shed in a garden. There the curate crouched, weeping silently, and refusing to stir again. But my fixed idea of reaching Leatherhead would not let me rest, and in the twilight I ventured"
66,36,black smoke,"of the rapid death of the Martians is so probable as to be regarded almost as a proven conclusion. I have assumed that in the body of my narrative. At any rate, in all the bodies of the Martians that were examined after the war, no bacteria except those already known as terrestrial species were found. That they did not bury any of their dead, and the reckless slaughter they perpetrated, point also to an entire ignorance of the putrefactive process. But probable as this seems, it is by no means a proven conclusion. Neither is the composition of the Black Smoke known, which the Martians used with such deadly effect, and the generator of the Heat-Rays remains a puzzle. The terrible disasters at the Ealing and South Kensington laboratories have disinclined analysts for further investigations upon the latter. Spectrum analysis of the black powder points unmistakably to the presence of an unknown element with a brilliant group of three lines in the green, and it is possible that it combines with argon to form a compound which acts at once with deadly effect upon some constituent in the blood. But such unproven speculations will scarcely be of interest to the general"
67,91,black smoke,"fields and lakes for hundreds and hundreds of miles all around, and towns and villages scattered everywheres under us, here and there and yonder; and the professor mooning over a chart on his little table, and Tom’s cap flopping in the rigging where it was hung up to dry. And one thing in particular was a bird right alongside, not ten foot off, going our way and trying to keep up, but losing ground all the time; and a railroad train doing the same thing down there, sliding among the trees and farms, and pouring out a long cloud of black smoke and now and then a little puff of white; and when the white was gone so long you had almost forgot it, you would hear a little faint toot, and that was the whistle. And we left the bird and the train both behind, ’_way_ behind, and done it easy, too. But Tom he was huffy, and said me and Jim was a couple of ignorant blatherskites, and then he says: “Suppose there’s a brown calf and a big brown dog, and an artist is making a picture of them. What is the _main_ thing that that artist has got"
68,91,black smoke,"whah—” All of a sudden we see something, and all jumped up, and forgot everything and begun to gaze. Tom says: “Ain’t that the—” He catched his breath, then says: “It _is_, sure as you live! It’s the ocean!” That made me and Jim catch our breath, too. Then we all stood petrified but happy, for none of us had ever seen an ocean, or ever expected to. Tom kept muttering: “Atlantic Ocean—Atlantic. Land, don’t it sound great! And that’s _it_—and _we_ are looking at it—we! Why, it’s just too splendid to believe!” Then we see a big bank of black smoke ; and when we got nearer, it was a city—and a monster she was, too, with a thick fringe of ships around one edge; and we wondered if it was New York, and begun to jaw and dispute about it, and, first we knowed, it slid from under us and went flying behind, and here we was, out over the very ocean itself, and going like a cyclone. Then we woke up, I tell you! We made a break aft and raised a wail, and begun to beg the professor to turn back and land us, but he jerked out"
69,98,laudanum,"putting on his clothes, “if I ain’t, what with piety and one blowed thing and another, been choused this last week into as bad luck as ever a poor devil of a honest tradesman met with! Young Jerry, dress yourself, my boy, and while I clean my boots keep a eye upon your mother now and then, and if you see any signs of more flopping, give me a call. For, I tell you,” here he addressed his wife once more, “I won’t be gone agin, in this manner. I am as rickety as a hackney-coach, I’m as sleepy as laudanum , my lines is strained to that degree that I shouldn’t know, if it wasn’t for the pain in ’em, which was me and which somebody else, yet I’m none the better for it in pocket; and it’s my suspicion that you’ve been at it from morning to night to prevent me from being the better for it in pocket, and I won’t put up with it, Aggerawayter, and what do you say now!” Growling, in addition, such phrases as “Ah! yes! You’re religious, too. You wouldn’t put yourself in opposition to the interests of your husband and child, would"
