Book_ID,Keyword,Etext Number,Authors,LoCC,Published Year,Author Gender,Assigned_Gender,Character_Name,Verb,Role,Agency,Power,Sentiment
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,seek,agent,1.0,-1.0,0.333333333333
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,cry,agent,0.0,,0.333333333333
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,get,agent,1.0,1.0,0.333333333333
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,succumb,agent,,,
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,fight,agent,1.0,0.0,0.1
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,gain,agent,1.0,1.0,0.466666666667
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,occupy,agent,1.0,1.0,0.166666666667
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,have,agent,,,0.333333333333
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,keep,agent,-1.0,1.0,0.533333333333
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,triumph,agent,,,
62409,narcotic,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer,hurl,agent,1.0,1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,care,agent,1.0,0.0,0.4
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,manage,agent,1.0,1.0,0.466666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,come,agent,1.0,,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,learn,agent,0.0,-1.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,experience,agent,-1.0,-1.0,0.533333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,fall,agent,1.0,,0.0333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,wait,agent,-1.0,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,tell,theme,,0.0,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,slip,theme,,-1.0,0.0
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,get,theme,,-1.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,turn,agent,1.0,1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Allen,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,know,theme,,-1.0,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,see,theme,,0.0,0.4
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,close,agent,1.0,1.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,muse,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,approach,agent,1.0,0.0,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,ask,agent,1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,put,agent,0.0,1.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Shannon Burke,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,frighten,theme,,-1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,cross,agent,1.0,1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,stand,agent,0.0,,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,come,agent,1.0,,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,kiss,theme,,-1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,seek,agent,1.0,-1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,take,agent,1.0,0.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,want,agent,-1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,express,agent,0.0,1.0,0.133333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,realize,agent,-1.0,0.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,fight,agent,1.0,0.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,accompany,theme,,1.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,introduce,theme,,-1.0,0.533333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,enter,agent,1.0,1.0,0.4
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,leave,theme,,-1.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,emerge,agent,1.0,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,cry,agent,0.0,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,fight,agent,1.0,0.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,give,theme,,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,lead,theme,,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,sit,agent,-1.0,,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,want,agent,-1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,see,agent,-1.0,0.0,0.433333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,wish,agent,-1.0,-1.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,wish,agent,-1.0,-1.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,find,agent,0.0,0.0,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,believe,agent,-1.0,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,become,agent,1.0,-1.0,0.0
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,think,agent,1.0,0.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,want,agent,-1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,please,agent,-1.0,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,go,agent,0.0,0.0,0.133333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,discuss,theme,,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,determine,agent,1.0,1.0,0.133333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,touch,agent,1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,owe,agent,-1.0,-1.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,fight,agent,1.0,0.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,try,agent,1.0,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,try,agent,1.0,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,try,agent,1.0,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,collapse,agent,1.0,1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,carry,theme,,-1.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,carry,theme,,-1.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,undress,theme,,-1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,comfort,theme,,-1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,put,theme,,-1.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,scream,agent,1.0,,0.0
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,reduce,theme,,-1.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,come,agent,1.0,,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,see,theme,,0.0,0.4
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,take,agent,1.0,0.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,seem,agent,-1.0,,0.133333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,try,agent,1.0,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,realize,agent,-1.0,0.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,think,agent,1.0,0.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,jar,theme,,-1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon Burke,recall,agent,-1.0,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,smile,agent,1.0,,0.433333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,say,agent,1.0,0.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,star,agent,1.0,0.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,get,agent,1.0,1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,open,agent,1.0,1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,use,agent,1.0,1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,stay,agent,-1.0,,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,stay,agent,-1.0,,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,rise,agent,1.0,,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,keep,theme,,-1.0,0.566666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,think,agent,1.0,0.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,seize,agent,1.0,1.0,-0.0333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,admonish,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,return,agent,1.0,1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,lay,agent,1.0,,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,give,theme,,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,forget,agent,-1.0,1.0,-0.0666666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,have,theme,,,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,lead,theme,,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Pennington,see,agent,-1.0,0.0,0.433333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,fight,agent,1.0,0.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,fight,agent,1.0,0.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,ordain,theme,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,start,agent,1.0,1.0,0.666666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,long,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,add,agent,1.0,1.0,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,take,agent,1.0,0.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,perform,agent,1.0,0.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,loathe,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,cry,agent,0.0,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,get,agent,1.0,1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,succumb,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,fight,agent,1.0,0.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,gain,agent,1.0,1.0,0.466666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,occupy,agent,1.0,1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,keep,agent,-1.0,1.0,0.533333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,triumph,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,hurl,agent,1.0,1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,find,agent,0.0,0.0,0.3
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,drag,theme,,-1.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,feel,agent,0.0,0.0,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,weaken,agent,1.0,1.0,-0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,turn,agent,1.0,1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Custer Pennington,swing,agent,1.0,1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,brood,agent,-1.0,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,hope,agent,0.0,-1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,believe,agent,-1.0,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,go,agent,0.0,0.0,0.133333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,keep,agent,-1.0,1.0,0.533333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,have,agent,,,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,do,agent,1.0,1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,think,agent,1.0,0.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,give,theme,,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,watch,theme,,-1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Shannon,mount,agent,1.0,1.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,ask,agent,1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,commence,agent,1.0,1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,ask,agent,1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,Anonymous,explain,agent,1.0,-1.0,0.433333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Male,he,ask,agent,1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,want,agent,-1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,make,agent,1.0,1.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,want,agent,-1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,forgive,theme,,-1.0,0.533333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,want,agent,-1.0,-1.0,0.166666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,give,theme,,-1.0,0.233333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,kill,agent,1.0,1.0,-0.666666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,rob,theme,,-1.0,0.2
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,draw,agent,1.0,1.0,0.1
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,take,agent,1.0,0.0,0.6
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,guess,agent,-1.0,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,look,agent,0.0,0.0,0.333333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,feel,agent,0.0,0.0,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,consider,agent,-1.0,0.0,0.266666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,feel,agent,0.0,0.0,0.366666666667
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,keep,agent,-1.0,1.0,0.533333333333
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,retain,agent,1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,conceive,agent,1.0,1.0,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,know,agent,-1.0,1.0,0.5
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,withstand,agent,,,
62409,morphine,62409,"Burroughs, Edgar Rice",PS,1923,male,Female,Anonymous,finish,agent,1.0,0.0,0.6
62469,soporific,62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,gundre,agent,,,
62469,soporific,62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,infuse,agent,,,
62469,soporific,62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,mean,agent,-1.0,0.0,0.0
62469,soporific,62469,"Farrer, Reginald",PR,1907,male,Female,Hoope,follow,theme,,1.0,0.233333333333
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,take,agent,1.0,0.0,0.6
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,besiege,theme,,-1.0,0.0
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,appoint,agent,1.0,1.0,0.5
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,offer,agent,1.0,1.0,0.533333333333
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,furnish,agent,1.0,1.0,
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,furnish,agent,1.0,1.0,
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,flee,agent,1.0,,-0.133333333333
62602,narcotic,62602,"Guizot, François",PR,1852,,Male,Duncan,leave,agent,0.0,1.0,0.0666666666667
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,sit,agent,-1.0,,0.166666666667
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,have,agent,,,0.333333333333
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,whittle,agent,,,
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,give,agent,1.0,1.0,0.4
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,devitalize,theme,,,
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,speak,agent,1.0,,0.7
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,have,agent,,,0.333333333333
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,say,agent,1.0,0.0,0.166666666667
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,speak,agent,1.0,,0.7
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Dillard,speak,agent,1.0,,0.7
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Swank,drawl,agent,,,
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Swank,say,agent,1.0,0.0,0.166666666667
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Swank,say,agent,1.0,0.0,0.166666666667
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Swank,shuffle,agent,1.0,1.0,
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Swank,help,theme,,0.0,0.633333333333
62740,opium,62740,"Post, Melville Davisson",PS,1924,male,Male,Swank,fall,agent,1.0,,0.0333333333333
62995,opium,62995,"Dreiser, Theodore",PS,1922,male,Male,Hazard,save,theme,,-1.0,0.6
62995,opium,62995,"Dreiser, Theodore",PS,1922,male,Male,Hazard,bless,theme,,0.0,0.666666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,write,agent,1.0,1.0,0.466666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,connect,theme,,-1.0,0.233333333333
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,sustain,theme,,-1.0,0.233333333333
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,view,theme,,0.0,0.233333333333
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,vary,agent,-1.0,,0.0
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,stand,agent,0.0,,0.266666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,see,theme,,0.0,0.4
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Chestnut,reply,agent,-1.0,0.0,0.1
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,cry,agent,0.0,,0.333333333333
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,swallow,agent,1.0,1.0,
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,’,agent,,,
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,get,agent,1.0,1.0,0.333333333333
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,try,agent,1.0,0.0,0.266666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,eat,agent,1.0,1.0,0.266666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,say,agent,1.0,0.0,0.166666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,pull,theme,,-1.0,0.166666666667
62995,morphine,62995,"Dreiser, Theodore",PS,1922,male,Male,Rody,hold,theme,,-1.0,0.166666666667
