snippet_id,Book_ID,Keyword,Full_Context,topic_0,topic_1,topic_2,topic_3,dominant_topic,dominant_topic_weight
798,6138,opium,"Thus we see that certain changes in food (and domicile), from those with which its ancestors have been familiar, will disturb the memory of a queen bee’s egg, and set it at such disadvantage as to make it make itself into a neuter bee; but yet we find that the larva thus partly aborted may have its memories restored to it, if not already too much disturbed, and may thus return to its condition as a queen bee, if it only again be restored to the food and domicile, which its past memories can alone remember. So we see that opium , tobacco, alcohol, hasheesh, and tea produce certain effects upon our own structure and instincts. But though capable of modification, and of specific modification, which may in time become inherited, and hence resolve itself into a true instinct or settled question, yet I maintain that the main bulk of the instinct (whether as affecting structure or habits of life) will be derived from memory pure and simple; the individual growing up in the shape he does, and liking to do this or that when he is grown up, simply from recollection of what he did last time, and of what",0.004362602403270607,0.13667587364908876,0.7575635099539247,0.10139801399371595,2,0.7575635099539247
799,6304,opium,"pulled down Roman walls, and allowed commons to be inclosed. Thou coverest the Lake District with advertisements of pills, and the blue heaven itself with sky-signs; and in thy passion for cheap and nasty pictorial journalism thou art allowing the art of wood-engraving to die out, even as thou acceptest photogravures instead of etchings."" I cowered before their wrath, while renewed cries of ""Thou art responsible! Thou! Thou!"" resounded from all sides. ""A pretty Christian _thou_ art!"" exclaimed another voice in unthinking vituperation. ""Thou decimatest savage tribes with rum and Maxim guns, thou makest money by corrupting the East with opium . Thou allowest the Armenians to be done to death, and thou wilt not put a stop to child-marriages in India."" ""But for thee I should have been alive to-day,"" broke in a venerable spirit hovering near the ceiling. ""If thou hadst refused to sell poison except in specially shaped bottles----"" ""What canst thou expect of a man who allows anybody to carry firearms?"" interrupted another voice. ""Or who fills his newspaper with divorce cases?"" ""Is it any wonder the rising generation is cynical, and the young maiden of fifteen has ceased to be bashful?"" ""Shame on thee!"" hissed the",0.47299130200484024,0.0029283963414722847,0.5211246281857062,0.0029556734679813163,2,0.5211246281857062
800,6304,opium,"for its own ends is ""the most startling thing ever offered to the public; and that it should be regarded as true by a sceptic is staggering to our judicial faculties."" But why? Our noble selves--are they not already exposed to the indignity of dreams? What matters another insult? We need not be greatly put out if Sub-Consciousness is busy in the day-time too. And what about Somnambulism? What about musical or literary creation? Are not our ideas made for us in the kitchen of our Sub-Consciousness? Our Consciousness is only a small part of ourselves. What produced De Quincey's opium dreams was certainly not Consciousness. I can see visions, myself, without opium. In certain excited states of the brain I can travel in my chair, or bed, perfectly awake, through an endless and variegated series of scenes--domestic interiors with people talking or eating or playing cards, battle-fields with glittering phalanxes, beautiful tossing seas, gorgeous forests, melancholy hospitals, busy newspaper offices, etc., etc. These are almost entirely detached from my will, and the chief interest of the spectacle is the unexpectedness of its episodes. The scenes and the people have all the concreteness and detail of actuality, although I never forget",0.003906873383740349,0.3903179228685894,0.601830605528243,0.003944598219427099,2,0.601830605528243
801,6304,opium,"the public; and that it should be regarded as true by a sceptic is staggering to our judicial faculties."" But why? Our noble selves--are they not already exposed to the indignity of dreams? What matters another insult? We need not be greatly put out if Sub-Consciousness is busy in the day-time too. And what about Somnambulism? What about musical or literary creation? Are not our ideas made for us in the kitchen of our Sub-Consciousness? Our Consciousness is only a small part of ourselves. What produced De Quincey's opium dreams was certainly not Consciousness. I can see visions, myself, without opium . In certain excited states of the brain I can travel in my chair, or bed, perfectly awake, through an endless and variegated series of scenes--domestic interiors with people talking or eating or playing cards, battle-fields with glittering phalanxes, beautiful tossing seas, gorgeous forests, melancholy hospitals, busy newspaper offices, etc., etc. These are almost entirely detached from my will, and the chief interest of the spectacle is the unexpectedness of its episodes. The scenes and the people have all the concreteness and detail of actuality, although I never forget that I am observing my own hallucinations. Just fancy what ghosts",0.003839903308378456,0.44372960514972887,0.5485588718136686,0.0038716197282240416,2,0.5485588718136686
802,6325,soporific,"that she was watching me all the time, and that there was a shadow of anxiety in her lovely eyes. She smiled at our pranks, and yet there was something sad in the smile. I was young again with Rosemary, and full of glee. She took me out of myself. I forgot the three Tituses and with them many of my woes. Here was a cure for the blues: this gay little kiddie of the unspeakable Tarnowsy! I lay awake for hours that night, but when I finally went to sleep and heaven knows I needed it!--it was with the soporific resolution to put my house rigidly in order the very next day. I would be polite about it, but very firm. The Titus family (omitting the Countess and Rosemary) was to be favoured with an ultimatum from which there could be no appeal. John Bellamy Smart had decided--with Morpheus smoothing out the wrinkles of perplexity--that he would be master in his own house. My high resolve flattened itself out a little after the sound sleep I had, and I make no doubt I should have wavered sadly in my purpose had not a crisis arisen to shape my courage for",0.004408736294417615,0.08882146297554676,0.9023991528976867,0.00437064783234896,2,0.9023991528976867
803,6340,morphine,"A.--Six feet five, if erect, but less when I walk on all fours. Q.--Is your grandfather dead? A.--Practically. Q.--Cause of death, if dead? A.--Dipsomania, if dead. Q.--Is your father dead? A.--To the world. Q.--Cause of death? A.--Hydrophobia. Q.--Place of father's residence? A.--Kentucky. Q.--What illness have you had? A.--As a child, consumption, leprosy, and water on the knee. As a man, whooping-cough, stomach-ache, and water on the brain. Q.--Have you any brothers? A.--Thirteen; all nearly dead. Q.--Are you aware of any habits or tendencies which might be expected to shorten your life? A.--I am aware. I drink, I smoke, I take morphine and vaseline. I swallow grape seeds and I hate exercise. I thought when I had come to the end of that list that I had made a dead sure thing of it, and I posted the paper with a cheque for three months' payment, feeling pretty confident of having the cheque sent back to me. I was a good deal surprised a few days later to receive the following letter from the company: ""DEAR SIR,--We beg to acknowledge your letter of application and cheque for fifteen dollars. After a careful comparison of your case with the average modern standard, we",0.003117092246279829,0.0031175862519005958,0.8296870936392381,0.1640782278625815,2,0.8296870936392381
804,6455,anodyne,"his examination. When he arose with an air of finality, Dick looked his question. Robinson shook his head. ""Nothing to be done,"" he said. ""It is a matter of hours, maybe of minutes."" He hesitated, studying Dick's face for a moment. ""I can ease her off if you say the word. She might possibly recover consciousness and suffer for a space."" Dick took a turn down the room and back, and when he spoke it was to Graham. ""Why not let her live again, brief as the time may be? The pain is immaterial. It will have its inevitable quick anodyne . It is what I would wish, what you would wish. She loved life, every moment of it. Why should we deny her any of the little left her?"" Graham bent his head in agreement, and Dick turned to the doctor. ""Perhaps you can stir her, stimulate her, to a return of consciousness. If you can, do so. And if the pain proves too severe, then you can ease her."" * * * * * When her eyes fluttered open, Dick nodded Graham up beside him. At first bewilderment was all she betrayed, then her eyes focused first on Dick's",0.0035873094406238446,0.003618346089573663,0.9663940887518938,0.0264002557179087,2,0.9663940887518938
805,6455,anodyne,"I can see you."" And while Graham sang the whole song through to its: ""The heart of a man to the heart of a maid, light of my tents be fleet, Morning waits at the end of the world and the world is all at our feet,"" Oh My, immobile-faced, a statue, stood in the far doorway awaiting commands. Oh Dear, grief-stricken, stood at her mistress's head, no longer wringing her hands, but holding them so tightly clasped that the finger-tips and nails showed white. To the rear, at Paula's dressing table, Doctor Robinson noiselessly dissolved in a glass the anodyne pellets and filled his hypodermic. When Graham had finished, Paula thanked him with her eyes, closed them, and lay still for a space. ""And now, Red Cloud,"" she said when next she opened them, ""the song of Ai-kut, and of the Dew-Woman, the Lush-Woman. Stand where Evan did, so that I can see you well."" And Dick chanted: ""I am Ai-kut, the first man of the Nishinam. Ai-kut is the short for Adam, and my father and my mother were the coyote and the moon. And this is Yo-to-to-wi, my wife. Yo-to-to-wi is the short for Eve. She is the",0.003709026914315892,0.0037693492055681393,0.9886718949655359,0.0038497289145801228,2,0.9886718949655359
806,6455,morphine,"him from her so that she could look from one to the other. ""Two bonnie, bonnie men. Good-by, bonnie men. Good-by, Red Cloud."" In the pause, they waited, while the doctor bared her arm for the needle. ""Sleepy, sleepy,"" she twittered in mimicry of drowsy birds. ""I am ready, doctor. Stretch the skin tight, first. You know I don't like to be hurt.--Hold me tight, Dick."" Robinson, receiving the eye permission from Dick, easily and quickly thrust the needle through the stretched skin, with steady hand sank the piston home, and with the ball of the finger soothingly rubbed the morphine into circulation. ""Sleepy, sleepy, boo'ful sleepy,"" she murmured drowsily, after a time. Semi-consciously she half-turned on her side, curved her free arm on the pillow and nestled her head on it, and drew her body up in nestling curves in the way Dick knew she loved to sleep. After a long time, she sighed faintly, and began so easily to go that she was gone before they guessed. From without, the twittering of the canaries bathing in the fountain penetrated the silence of the room, and from afar came the trumpeting of Mountain Lad and the silver whinny of the",0.0029906440099176233,0.0030115981067784935,0.9909547107539961,0.0030430471293077127,2,0.9909547107539961
807,6474,laudanum,"your sense in going home, my dear!"" And off she went, Harris, at Nannie's instigation, lurking along behind her. ""If Herbert's girl had been hurt!"" she said, aloud, staggering a little as she walked, ""my God, what would I have done?"" Afterward, they said it was astounding that she had been able to go back to the Works that night. She must have been in very intense pain. When she came home, the pain conquered to the extent of sending her, at midnight, up to her stepdaughter's room; she was red with fever, and her eyes were glassy. ""Got any laudanum , or stuff of that kind?"" she demanded. And yet the next day, when the bandages had been changed and there was some slight relief, she persisted in going to the Works again. But the third day she gave up, and attended to her business in the dining-room. ""If only Blair would come home,"" Nannie said, ""I think, perhaps, she would be nice to him. Haven't you any idea where he is, Elizabeth?"" ""Not the slightest,"" Elizabeth said, indifferently. She herself came every day, and performed what small personal services Mrs. Maitland would permit. Nannie did not amount to much",0.003997470478087926,0.0037116668341532016,0.9885395701703368,0.003751292517422064,2,0.9885395701703368
808,6635,opium,"other than they were, without in any way supplying the motive power to change them. While thus engaged she was interrupted by a belated caller. He was a short, heavy-set young man, with a square prominent jaw, and a twinkle in his eye. “_Mister_ Decker!” exclaimed Mrs. Ivy, swimming toward him. “After all these months in those wonderful Eastern lands! I can almost catch the odor of sandalwood about you!” “It's dope,” said Decker, with an easy laugh. “Chinese dope. I've had these clothes cleaned twice, and I can't get rid of it. Had them on one night in an opium den in Hankow. Funny how that smell stays with you.” “An opium den?” repeated Mrs. Ivy, lifting a protesting hand. “And is no effort being made to stamp out such iniquities in China? Might not some concerted action on the part of the women's clubs in all the Christian countries create a public sentiment against them?” Decker bit his lip as he stooped to pick up the leaflet she had dropped. “Gerald's here I suppose?” “Of course! How thoughtless of me not to explain that I always insist upon the dear lad resting between four and five. He inherits delicate",0.0035433255219062495,0.26494632435794874,0.7280080539981243,0.003502296122020563,2,0.7280080539981243
809,6635,opium,"to change them. While thus engaged she was interrupted by a belated caller. He was a short, heavy-set young man, with a square prominent jaw, and a twinkle in his eye. “_Mister_ Decker!” exclaimed Mrs. Ivy, swimming toward him. “After all these months in those wonderful Eastern lands! I can almost catch the odor of sandalwood about you!” “It's dope,” said Decker, with an easy laugh. “Chinese dope. I've had these clothes cleaned twice, and I can't get rid of it. Had them on one night in an opium den in Hankow. Funny how that smell stays with you.” “An opium den?” repeated Mrs. Ivy, lifting a protesting hand. “And is no effort being made to stamp out such iniquities in China? Might not some concerted action on the part of the women's clubs in all the Christian countries create a public sentiment against them?” Decker bit his lip as he stooped to pick up the leaflet she had dropped. “Gerald's here I suppose?” “Of course! How thoughtless of me not to explain that I always insist upon the dear lad resting between four and five. He inherits delicate lungs from his father, and an emotional, artistic temperament from me. Then",0.0034760344872110664,0.3022779764332527,0.6907563119251078,0.003489677154428471,2,0.6907563119251078
810,6705,laudanum,"not endure much longer; and when Godwin forbade Shelley his house on July 8, Shelley, ever impetuous and headstrong, whose very virtues became for the time vices, thrust all barriers aside. What deceptions beside self-deception must have been necessary to carry out so wild a project can be imagined; for certainly neither Godwin nor, still less, his wife, was inclined to sanction so illegal and unjust an act. We see, from Hogg's description, how impassioned was a meeting between Mary and Shelley, which he chanced to witness; and later on Shelley is said to have rushed into her room with laudanum , threatening to take it if she would not have pity on him. These and such like scenes, together with the philosophical notions which Mary must have imbibed, led up to her acting at sixteen as she certainly would not have done at twenty-six; but now her knowledge of the world was small, her enthusiasm great--and evidently she believed in Harriet's faithlessness--so that love added to the impatience of youth, which could not foresee the dreadful future. Without doubt, could they both have imagined the scene by the Serpentine three years later, they would have shrunk from the action which",0.2232002880410549,0.004565604809820573,0.7008410768213177,0.07139303032780678,2,0.7008410768213177
811,6705,laudanum,"wrote of herself in a letter she left, which neither compromised anyone nor indicated who she was, as one whose birth was unfortunate, but whose existence would soon be forgotten. Poor Fanny! Is she not rather likely to be remembered as a type of self-abnegation? Certainly hers was not the nature to cause her sister a moment's jealous pang, even though her death called forth one of Shelley's sweetest lyrics. There was nothing to be done. Godwin paid a brief visit to the scene, and ascertained that all was too true. The door that had had to be forced, the laudanum bottle, and her letter told all that need be known. Shelley visited Bristol to obtain information; but there was no use in giving publicity to this fresh family sorrow--discretion was the only sympathy that could be shown. Mary bought mourning, and worked at it. Claire envied for herself Fanny's rest; but life had to proceed, awaiting fresh events. Work was the great resource. Mary was writing her _Frankenstein_. She persisted with the utmost fortitude in intellectual employment, as poor Fanny wrote to Mary on September 26:--""I cannot help envying your calm, contented disposition, and the calm philosophical habits of life",0.08514449518856201,0.12557413216139307,0.786138259083466,0.003143113566579042,2,0.786138259083466
812,6719,anodyne,"her and drew her away from his muttering, half-conscious patient. When she became sufficiently quiet he told her that Clancy was dangerously ill, and that nothing must be said or done to excite him. This seemed to her only another proof of general disaster, and, in almost abject tones, she begged, ""Oh, doctor, make me sleep till--my father will surely come to-morrow, and then I can get away."" Her entreaty was so loud that even Mara could not help hearing her. The physician rather contemptuously thought that it would be better for all if she were quiet, and gave the anodyne . So far from feeling sympathy for Clancy she was almost vindictive toward him for having failed her. Fear, uncontrolled, becomes one of the most debasing of the emotions. It can lead to panic even among soldiers with arms in their hands; sailors will trample on women and children in their blind rush for the boats; men will even deny their convictions, their faith, and cringe to brutal power; crimes the most vile are committed from fear, and fear had virtually obliterated womanhood in Miss Ainsley's soul. She was in a mood to accept any conditions for the assurance of",0.0036248983505184295,0.0036851214171160687,0.9455370353212603,0.047152944911105166,2,0.9455370353212603
813,6753,narcotic,"some people who take naturally to a life of commerce. Mike was not of these. To him the restraint of the business was irksome. He had been used to an open-air life, and a life, in its way, of excitement. He gathered that he would not be free till five o'clock, and that on the following day he would come at ten and go at five, and the same every day, except Saturdays and Sundays, all the year round, with a ten days' holiday. The monotony of the prospect appalled him. He was not old enough to know what a narcotic is Habit, and that one can become attached to and interested in the most unpromising jobs. He worked away dismally at his letters till he had finished them. Then there was nothing to do except sit and wait for more. He looked through the letters he had stamped, and re-read the addresses. Some of them were directed to people living in the country, one to a house which he knew quite well, near to his own home in Shropshire. It made him home-sick, conjuring up visions of shady gardens and country sounds and smells, and the silver Severn gleaming in",0.09613169139701334,0.004064086979885619,0.8953869092503248,0.004417312372776128,2,0.8953869092503248
814,6809,opium,"grace, and external loveliness in the height of its perfection, but oh! what a soul was coupled with all this!"" Cousin Bessie exclaimed, shrinking into herself. ""She was the most eminently and systematically selfish woman that ever lived, and she lived to weep and regret it. When she saw that her shameful behaviour alienated her from the love her husband had once cherished and professed for her, she declared herself injured and deceived, and determined to revenge herself. This she did, at the risk of her very soul."" ""What did she do?"" I asked in breathless enquiry. ""Had recourse to opium "" said Cousin Bessie with a curl of her lip, and a shrug of her honest shoulders. ""And kept at it"" she continued, ""until she brought herself to where she is to day!"" ""Where?"" I asked again, in a hushed whisper. ""To the mad-house, for she has become a raving maniac. Her last subterfuge was too much for her, and I only hope it may not have compromised her eternal happiness, in vainly striving to gratify a fiendish, unreasonable wrath, and avenge imaginary wrongs. Poor thing, her beauty was a fatal gift to her!"" With the other strange features of",0.04247388118260464,0.10796098945568018,0.8456709543990156,0.0038941749626995375,2,0.8456709543990156
815,6864,opium,"blackmailers operating through faked photographs, about that time, had almost forgotten the Linder case, when, one day, a month after the explosion, Waldemar dropped in at the Astor Court offices. He found a changed Jones; much thinner and “finer” than when, eight weeks before, he had embarked on his new career, at the newspaper owner’s instance. The young man’s color was less pronounced, and his eyes, though alert and eager, showed rings under them. “You have found the work interesting, I take it,” remarked the visitor. “Ra—ather,” drawled Average Jones appreciatively. “That was a good initial effort, running down the opium pill mail-order enterprise.” “It was simple enough as soon as I saw the catchword in the ‘Wanted’ line.” “Anything is easy to a man who sees,” returned the older man sententiously. “The open eye of the open mind—that has more to do with real detective work than all the deduction and induction and analysis ever devised.” “It is the detective part that interests me most in the game, but I haven’t had much of it, yet. You haven’t run across any promising ads lately, have you?” Waldemar’s wide, florid brow wrinkled. “I haven’t thought or dreamed of anything for a",0.0035788655751564985,0.0036067794783929946,0.9675617384458661,0.025252616500584493,2,0.9675617384458661
816,6864,opium,"“Yes, it is,” replied the other, after some hesitation. “And now the protection is gone. Don’t you think you’d better let me in on this?” “Let me speak to my—my legal adviser first.” He called up a down-town number on the telephone and asked to be connected with Judge Elverson. “I may have to ask you to leave the office for a moment,” he said to his caller. “Very well. But if that is United States District Attorney Roger Elverson, tell him that it is A. V. R. Jones who wants to know, and remind him of the missing letter opium advertisement.” Almost immediately Average Jones was called back from the hallway, whither he had gone. “Elverson says to tell you the whole thing,” said the chemist, “in confidence, of course.” “Understood. Now, who is it that wants to get rid of you?” “The Paragon Pressed Meat Company.” Average Jones became vitally concerned in removing an infinitesimal speck from his left cuff. “Ah,” he commented, “the Canned Meat Trust. What have you been doing to them?” “Sold them a preparation of my invention for deodorizing certain by-products used for manufacturing purposes. Several months ago I found they were using it on",0.0034123691224564826,0.16513829062625837,0.7338702157517811,0.09757912449950397,2,0.7338702157517811
817,6880,opium,"died when he was too young to understand; and circumstances had shielded him from the shadow of the great mystery. Birth he understood; it had forced itself into the scheme of his life; but death till now had been a stranger to him. The realization of it affected him oddly. In a sense, he found it stimulating; not stimulating as birth had been, but more subtly. He could recall vividly the thrill that had come to him with the birth of his son. For days he had walked as one in a trance. The world had seemed unreal, like an opium -smoker’s dream. There had been magic everywhere. But death had exactly the opposite effect. It made everything curiously real—himself most of all. He had the sensation, as he thought of Hank, of knowing himself for the first time. Somehow he felt strengthened, braced for the fight, as a soldier might who sees his comrade fall at his side. There was something almost vindictive in the feeling that came to him. It was too vague to be analysed, but it filled him with a desire to fight, gave him a sense of determination of which he had never before been conscious.",0.003934375348207956,0.0038941218356765366,0.8398020433259812,0.1523694594901343,2,0.8398020433259812
818,6926,narcotic,"care of his daily existence. A preponderance of frivolous interruption to a modicum of thorough labor at thinking was a system utterly foreign to him. He would not talk with a fool; as a usual thing he would not entertain a bore. If thrown with these common pests, he tried, I think, to study them. And they report that he did so very silently. But he did not waste his time, either by politely chattering with people whom he meant to sneer at after they had turned their backs, or in indulgences of loafing of all sorts which leave a narcotic stupidity in their wake. He had plenty of time, therefore, for thought, and he could think while walking either in the fresh air, or back and forth in his study. Men of success detest inactivity. It is a hardship for them to be as if dead for a single moment. So, when my father could not walk out-of doors during meditation, he moved back and forth in his room, sturdily alert, his hands clasped behind him, quietly thinking, his head either bent forward or suddenly lifted upward with a light in his gray eyes. He wrote principally in the morning,",0.0034151788790542812,0.00342906581840825,0.9897943231209846,0.0033614321815527413,2,0.9897943231209846
819,6926,soporific,"hardness of Italian feature, and she fed me on dried melon-seeds when I was at the lowest tide of depression. Sometimes she was to be found at the well, close to the entrance-arch. There the faithful servant let down a bucket by its heavy chain with a doomsday clank. The sunlight revealed the smallness and brilliancy and number of her black braids and the infinite multitude of her wrinkles, as well as the yellowness of her dangling gold earrings and the texture of her parchment-like arms, which were the color of glossy brown leaves. Sometimes she would awaken me from soporific melancholy by allowing herself to be found upon her knees in her bedroom, a bare and colorless abode, her great black crucifix hanging in majestic solitude upon the wall above her handsome old head. I thought her temporarily insane to pray so much, and at all to an audience; but I recognized the gentleness of the attacks, and I somehow loved her for them. Even to the ignorance of error truth can be beautiful. An extremely attractive little Italian maid, of sixteen or less, used also to be found on her knees before the crucifix. Stella was obliged to drive",0.0041142239583256595,0.11065485071861293,0.8811096146580981,0.004121310664963292,2,0.8811096146580981
820,6956,nepenthe,"In this reeling, slow, luminous sphere, This hollow great round of the night, We might drift with the tide-flow, and lift With the infinite pulse of the waters, See each but the other, and hear Our own language alone, I and thou, I here at the stern, at the prow The one woman, God's costliest gift! So only to see you, to hear you, To speak with you, Love, to be near you,-- I should reckon this life, well content. But this dream is in vain, is in vain; I will dream you one other. Suppose This one hour some nepenthe were lent, So pain, nor remembrance of pain, Nor remembrance nor knowledge of care, Nor distrust, nor fear, nor despair,-- For these, and more also, God knows We have known and endured them, full share,-- Should have power to approach us! Suppose To us drifting and dreaming afloat On this shadowless shining of waters, This mirror of tide without stain, It were possible just for one hour To forebode, or remember, or fear, Nothing; of one thing aware And one only, that we two are here, And together, unhindered: then, Dear, This one hour were our life,--all the past But",0.024504968358248714,0.0038088192056354117,0.9431783453113565,0.028507867124759514,2,0.9431783453113565
821,6993,opium,"his little way. He began to plot. About the same time the ex-priest, in that far-off world of Colmoor, said one day to Hogarth: “_You_ won't be here long!” “You jest,” Hogarth answered; “if I had the chance of escape, I should never take it. I am here by due legal process”. “Tut, if I say that you will escape, it is not because I am a prophet, but a man of the world, and know what happens in it”. Converse with this deep, world-wise, and fluent man had now become to Hogarth like manna, or rather a vice, like opium : for in those grey eyes of the cleric was hinted anon the baleful glint of the cobra's. That day, a Saturday, outdoor gangs were recalled early, to “clean up” for Sunday, and out across the heath rang the great bell, Colmoor being famous for its bell, its tone and great size, larger than even the eight-ton “Mighty Tom” of Christ Church, for though its thickness was only six inches, it weighed, bell and clapper, ten tons, and was seven feet high and seven in diameter. A busy Saturday afternoon ensued, and whatsoever Hogarth's hand found to do he did",0.003878653599610055,0.0038901463570670644,0.9882062376011489,0.004024962442173948,2,0.9882062376011489
822,6993,opium,"add their race to the trophies of the Church. Was it not a thought? You yourself, who are a Jew--” Hogarth's eyes opened in surprise.”_I_ am not a Jew “. “No? I should have said that there was a hint of expression somewhere--But to resume. I retained those seven diamonds, and disposed of them”. “Honest behaviour!” “Perfectly honest! I acquainted the Pope--he sanctioned it! And now, I, single-handed almost, threw myself into that task. I hired, I built, I begged, I borrowed, I formed committees, I haunted Religious Houses, I sweated, I ran, I wept, I visited dens, I smoked opium , I drank gin, I framed memorials, I learned Yiddish, I read the Mishna and Gemara, I interviewed Rabbonim, I wrote tracts: I was busy. In the midst of it, I had to visit Rome ceremoniously, to assist at an interview between the Duke of York and his Holiness--arrived on the Monday, and on the Wednesday, I remember, attended a Court Ball in the suite of his Royal Highness. That night, when I returned to the Vatican, I found all the Piazza di San Pietro crowded. I do not know if you were free at the time when my friend,",0.004303820470193917,0.26232301588219437,0.7089143503000832,0.024458813347528606,2,0.7089143503000832
823,7032,opium,"into a hard floor in their fighting-rings, while the sober reeves stand round, admiring the tournament of their lovers, gay with ears and tippets, no two of them alike. Gone are ruffs and reeves, spoonbills, bitterns, avosets; the very snipe, one hears, disdains to breed. Gone, too, not only from Whittlesea but from the whole world, is that most exquisite of English butterflies, _Lycæna dispar_—the great copper; and many a curious insect more. Ah, well, at least we shall have wheat and mutton instead, and no more typhus and ague; and, it is to be hoped, no more brandy-drinking and opium -eating; and children will live and not die. For it was a hard place to live in, the old Fen; a place wherein one heard of ‘unexampled instances of longevity,’ for the same reason that one hears of them in savage tribes—that few lived to old age at all, save those iron constitutions which nothing could break down. And now, when the bold Fen-men, who had been fighting water by the help of wind, have given up the more capricious element for that more manageable servant fire; have replaced their wind-mills by steam-engines, which will work in all weathers; and",0.1135412315502419,0.004826178452296602,0.8770122306606402,0.0046203593368213695,2,0.8770122306606402
824,7032,narcotic,"of fir-stems, and leap over the furze-grown bank into my cathedral, wherein if there be no saints, there are likewise no priestcraft and no idols; but endless vistas of smooth red green-veined shafts holding up the warm dark roof, lessening away into endless gloom, paved with rich brown fir-needle—a carpet at which Nature has been at work for forty years. Red shafts, green roof, and here and there a pane of blue sky—neither Owen Jones nor Willement can improve upon that ecclesiastical ornamentation,—while for incense I have the fresh healthy turpentine fragrance, far sweeter to my nostrils than the stifling narcotic odour which fills a Roman Catholic cathedral. There is not a breath of air within: but the breeze sighs over the roof above in a soft whisper. I shut my eyes and listen. Surely that is the murmur of the summer sea upon the summer sands in Devon far away. I hear the innumerable wavelets spend themselves gently upon the shore, and die away to rise again. And with the innumerable wave-sighs come innumerable memories, and faces which I shall never see again upon this earth. I will not tell even you of that, old friend. It has two notes,",0.0031774478250829376,0.04238527159818466,0.9055898682049474,0.0488474123717851,2,0.9055898682049474
825,7052,opium,"of his father's house he paused. A powerful impulse seized him to fly. It was not yet too late. Why had he come? He would go back to Boston, and write Laura by the next mail, and adjure her to tell him nothing. Some time he might bear to hear the truth, but not to-day, not now; no, not now. What had he been thinking of to risk it? He would get away where nobody could reach him to slay with a word this shadow of a hope which had become such a necessity of life to him, as is opium to the victim whose strength it has sapped and alone replaces. It was too late! Laura, as she sat sewing by the window, had looked up and seen him, and now as he came slowly up the walk she appeared at the door, full of exclamations of surprise and pleasure. He went in, and they sat down. ""I thought I'd run out and see how you all were,"" he said, with a ghastly smile. ""I'm so glad you did! Father was wondering only this morning if you were never coming to see us again."" He wiped his forehead with his",0.004169099382526658,0.004321592843689927,0.9873446186749121,0.004164689098871426,2,0.9873446186749121
826,7052,anodyne,"tendency in a particular direction. And that is why I say, if memory were abolished, constitutionally bad people would remain at their original and normal degree of badness, instead of going from bad to worse, as they always have done hitherto in the history of mankind. Memory is the principle of moral degeneration. Remembered sin is the most utterly diabolical influence in the universe. It invariably either debauches or martyrizes men and women, accordingly as it renders them desperate and hardened, or makes them a prey to undying grief and self-contempt. When I consider that more sin is the only anodyne for sin, and that the only way to cure the ache of conscience is to harden it, I marvel that even so many as do essay the bitter and hopeless way of repentance and reform. In the main, the pangs of conscience, so much vaunted by some, do most certainly drive ten deeper into sin where they bring one back to virtue."" ""But,"" remarked Henry, ""suppose there were no memory, and men did forget their acts, they would remain just as responsible for them as now."" ""Precisely; that is, not at all,"" replied the doctor. ""You don't mean to say",0.04183253904187726,0.17291832654931505,0.7818530333408823,0.003396101067925415,2,0.7818530333408823
827,7052,laudanum,"its own way lay toward perdition. With a sudden impulse she dropped upon her knee, and seizing the hem of his coat pressed it to her lips, and then, before he could catch her, sprang away, and stood with one arm extended toward him, the palm turned outward, warning him not to touch her. Her eyes were marvellously softened with the tears that suffused them, and she said-- ""I thank you, Henry. You are very good. I did not think any man could be so good. Now I remember, you always were very good to me. It will make the laudanum taste much sweeter. No! no! don't! Pity my shame. Spare me that! Oh, don't!"" But he was stronger than she, and kissed her. It was the second time he had ever done it. Her eyes flashed angrily, but that was instantly past, and she fell upon a chair crying as if her heart would break, her hands dropping nervously by her sides; for this was that miserable, desolate sorrow which does not care to hide its flowing tears and wrung face. ""Oh, you might have spared me that! O God! was it not hard enough before?"" she sobbed. In his",0.06691806557128198,0.0033577583996094425,0.9264779332190577,0.003246242810050957,2,0.9264779332190577
828,7052,morphine,"white window-shade of his bedroom, through which the morning light was peering. Startled, bewildered, he raised himself on his elbow in bed. Yes, he was in bed. He looked around, mechanically taking note of one and another familiar feature of the apartment to make sure of his condition. There, on the stand by his bedside, lay his open watch, still ticking, and indicating his customary hour of rising. There, turned on its face, lay that dry book on electricity he had been reading himself to sleep with. And there, on the bureau, was the white paper that had contained the morphine sleeping powder which he took before going to bed. That was what had made him dream. For some of it must have been a dream! But how much of it was a dream? He must think. That was a dream certainly about her wedding dress. Yes, and perhaps--yes, surely--that must be a dream about her mother's being in Boston. He could not remember writing Mrs. Brand since Madeline had been to Dr. Heidenhoff. He put his hand to his forehead, then raised his head and looked around the room with an appealing stare. Great God! why, that was a dream",0.0035302820294902874,0.0035682815540424356,0.9893376866243968,0.003563749792070591,2,0.9893376866243968
